Rank,Team,2025,Last 3,Last 1,Home,Away,2024
1,Philadelphia,4.4,-3.0,-15.0,6.3,2.3,-0.8
2,Okla City,4.0,2.3,13.0,6.0,2.6,2.6
3,Detroit,3.3,9.0,8.0,4.5,1.9,0.4
4,New York,3.1,5.7,3.0,4.9,0.0,1.8
5,Minnesota,2.4,6.3,-5.0,4.0,0.9,0.4
5,Orlando,2.4,3.7,6.0,2.1,2.9,-0.4
7,Chicago,2.3,-4.0,-14.0,0.9,3.6,-1.5
8,Phoenix,1.6,3.3,5.0,3.6,-0.9,-0.3
9,Houston,1.2,5.7,16.0,3.3,-0.9,0.9
10,LA Lakers,1.1,9.0,5.0,4.7,-1.2,0.8
11,Toronto,1.1,-2.7,-1.0,4.0,-0.6,-0.7
12,Atlanta,1.1,-11.0,-20.0,1.8,0.6,-0.7
13,San Antonio,1.0,6.3,20.0,3.3,-3.6,-1.1
13,Portland,1.0,-6.3,-14.0,2.6,-0.2,0.4
15,Miami,0.8,2.7,14.0,1.8,-0.3,0.6
16,LA Clippers,0.1,-3.7,-6.0,-0.3,0.6,1.0
17,Charlotte,0.0,-5.0,-11.0,0.9,-0.8,-2.8
18,Boston,-0.1,-2.3,-15.0,4.5,-4.8,1.9
19,Golden State,-0.3,5.3,14.0,2.2,-1.6,0.5
20,Denver,-0.5,-1.7,-16.0,2.6,-3.3,-0.7
21,Memphis,-0.6,5.0,15.0,3.0,-5.3,0.5
22,New Orleans,-0.8,3.0,5.0,1.5,-3.1,-2.4
23,Indiana,-1.9,-1.7,-5.0,1.6,-4.7,0.7
24,Sacramento,-2.1,-5.7,-15.0,-6.0,1.0,0.3
25,Cleveland,-2.7,3.7,5.0,-3.3,-1.9,2.6
26,Brooklyn,-3.5,8.0,15.0,-6.3,-1.0,-1.5
27,Utah,-3.5,-9.0,-13.0,-4.6,-2.3,-2.2
28,Dallas,-3.9,-4.0,-5.0,-2.8,-6.4,0.2
29,Milwaukee,-4.7,-4.3,15.0,-3.2,-6.6,0.5
30,Washington,-5.7,-9.7,1.0,-3.3,-7.2,-3.2
